timestamp,elapsed_s,state,target_found,target_x_norm,detection_count,yaw_command_deg,event
2026-03-17 20:05:15,0.000,SEARCH,0,,0,,START_AUTONOMY
2026-03-17 20:05:15,34.750,SEARCH,0,,0,6.0000,
2026-03-17 20:05:15,34.782,SEARCH,0,,0,,
2026-03-17 20:05:15,34.797,SEARCH,0,,0,,
2026-03-17 20:05:15,34.827,SEARCH,0,,0,,
2026-03-17 20:05:15,34.863,SEARCH,0,,0,,
2026-03-17 20:05:15,34.897,SEARCH,0,,0,,
2026-03-17 20:05:15,34.930,SEARCH,0,,0,,
2026-03-17 20:05:15,34.964,SEARCH,0,,0,,
2026-03-17 20:05:15,35.000,SEARCH,0,,0,,
2026-03-17 20:05:15,35.028,SEARCH,0,,0,,
2026-03-17 20:05:16,35.069,SEARCH,0,,0,,
2026-03-17 20:05:16,35.099,SEARCH,0,,0,,
2026-03-17 20:05:16,35.133,SEARCH,0,,0,6.0000,
2026-03-17 20:05:16,35.163,SEARCH,0,,0,,
2026-03-17 20:05:16,35.196,SEARCH,0,,0,,
2026-03-17 20:05:16,35.228,SEARCH,0,,0,,
2026-03-17 20:05:16,35.260,SEARCH,0,,0,,
2026-03-17 20:05:16,35.291,SEARCH,0,,0,,
2026-03-17 20:05:16,35.322,SEARCH,0,,0,,
2026-03-17 20:05:16,35.359,SEARCH,0,,0,,
2026-03-17 20:05:16,35.390,SEARCH,0,,0,,
2026-03-17 20:05:16,35.424,SEARCH,0,,0,,
2026-03-17 20:05:16,35.457,SEARCH,0,,0,,
2026-03-17 20:05:16,35.485,SEARCH,0,,0,6.0000,
2026-03-17 20:05:16,35.518,SEARCH,0,,0,,
2026-03-17 20:05:16,35.579,SEARCH,0,,0,,
2026-03-17 20:05:16,35.589,SEARCH,0,,0,,
2026-03-17 20:05:16,35.611,SEARCH,0,,0,,
2026-03-17 20:05:16,35.660,SEARCH,0,,0,,
2026-03-17 20:05:16,35.691,SEARCH,0,,0,,
2026-03-17 20:05:16,35.722,SEARCH,0,,0,,
2026-03-17 20:05:16,35.756,SEARCH,0,,0,,
2026-03-17 20:05:16,35.789,SEARCH,0,,0,,
2026-03-17 20:05:16,35.824,SEARCH,0,,0,,
2026-03-17 20:05:16,35.854,SEARCH,0,,0,6.0000,
2026-03-17 20:05:16,35.886,SEARCH,0,,0,,
2026-03-17 20:05:16,35.916,SEARCH,0,,0,,
2026-03-17 20:05:16,35.981,SEARCH,0,,0,,
2026-03-17 20:05:16,36.014,SEARCH,0,,0,,
2026-03-17 20:05:17,36.044,SEARCH,0,,0,,
2026-03-17 20:05:17,36.077,SEARCH,0,,0,,
2026-03-17 20:05:17,36.108,SEARCH,0,,0,,
2026-03-17 20:05:17,36.141,SEARCH,0,,0,,
2026-03-17 20:05:17,36.175,SEARCH,0,,0,,
2026-03-17 20:05:17,36.181,SEARCH,0,,0,,
2026-03-17 20:05:17,36.224,SEARCH,0,,0,6.0000,
2026-03-17 20:05:17,36.257,SEARCH,0,,0,,
2026-03-17 20:05:17,36.284,SEARCH,0,,0,,
2026-03-17 20:05:17,36.320,SEARCH,0,,0,,
2026-03-17 20:05:17,36.380,SEARCH,0,,0,,
2026-03-17 20:05:17,36.412,SEARCH,0,,0,,
2026-03-17 20:05:17,36.444,SEARCH,0,,0,,
2026-03-17 20:05:17,36.476,SEARCH,0,,0,,
2026-03-17 20:05:17,36.508,SEARCH,0,,0,,
2026-03-17 20:05:17,36.543,SEARCH,0,,0,,
2026-03-17 20:05:17,36.572,SEARCH,0,,0,,
2026-03-17 20:05:17,36.606,SEARCH,0,,0,6.0000,
2026-03-17 20:05:17,36.641,SEARCH,0,,0,,
2026-03-17 20:05:17,36.669,SEARCH,0,,0,,
2026-03-17 20:05:17,36.705,SEARCH,0,,0,,
2026-03-17 20:05:17,36.731,SEARCH,0,,0,,
2026-03-17 20:05:17,36.764,SEARCH,0,,0,,
2026-03-17 20:05:17,36.814,SEARCH,0,,0,,
2026-03-17 20:05:17,36.846,SEARCH,0,,0,,
2026-03-17 20:05:17,36.879,SEARCH,0,,0,,
2026-03-17 20:05:17,36.909,SEARCH,0,,0,,
2026-03-17 20:05:17,36.943,SEARCH,0,,0,,
2026-03-17 20:05:17,36.975,SEARCH,0,,0,6.0000,
2026-03-17 20:05:17,37.011,SEARCH,0,,0,,
2026-03-17 20:05:18,37.038,SEARCH,0,,0,,
2026-03-17 20:05:18,37.071,SEARCH,0,,0,,
