timestamp,elapsed_s,state,target_found,target_x_norm,detection_count,yaw_command_deg,event
2026-03-17 19:45:44,0.000,SEARCH,0,,0,,START_AUTONOMY
2026-03-17 19:45:44,3.562,SEARCH,0,,0,6.0000,
2026-03-17 19:45:44,3.607,SEARCH,0,,0,,
2026-03-17 19:45:44,3.617,SEARCH,0,,0,,
2026-03-17 19:45:44,3.632,SEARCH,0,,0,,
2026-03-17 19:45:45,3.665,SEARCH,0,,0,,
2026-03-17 19:45:45,3.697,SEARCH,0,,0,,
2026-03-17 19:45:45,3.730,SEARCH,0,,0,,
2026-03-17 19:45:45,3.763,SEARCH,0,,0,,
2026-03-17 19:45:45,3.796,SEARCH,0,,0,,
2026-03-17 19:45:45,3.828,SEARCH,0,,0,,
2026-03-17 19:45:45,3.874,SEARCH,0,,0,,
2026-03-17 19:45:45,3.907,SEARCH,0,,0,,
2026-03-17 19:45:45,3.937,SEARCH,0,,0,6.0000,
2026-03-17 19:45:45,3.969,SEARCH,0,,0,,
2026-03-17 19:45:45,4.001,SEARCH,0,,0,,
2026-03-17 19:45:45,4.034,SEARCH,0,,0,,
2026-03-17 19:45:45,4.065,SEARCH,0,,0,,
2026-03-17 19:45:45,4.097,SEARCH,0,,0,,
2026-03-17 19:45:45,4.128,SEARCH,0,,0,,
2026-03-17 19:45:45,4.163,SEARCH,0,,0,,
2026-03-17 19:45:45,4.195,SEARCH,0,,0,,
2026-03-17 19:45:45,4.225,SEARCH,0,,0,,
2026-03-17 19:45:45,4.259,SEARCH,0,,0,,
2026-03-17 19:45:45,4.291,SEARCH,0,,0,6.0000,
2026-03-17 19:45:45,4.323,SEARCH,0,,0,,
2026-03-17 19:45:45,4.387,SEARCH,0,,0,,
2026-03-17 19:45:45,4.395,SEARCH,0,,0,,
2026-03-17 19:45:45,4.417,SEARCH,0,,0,,
2026-03-17 19:45:45,4.467,SEARCH,0,,0,,
2026-03-17 19:45:45,4.497,SEARCH,0,,0,,
2026-03-17 19:45:45,4.529,SEARCH,0,,0,,
2026-03-17 19:45:45,4.562,SEARCH,0,,0,,
2026-03-17 19:45:45,4.595,SEARCH,0,,0,,
2026-03-17 19:45:45,4.628,SEARCH,0,,0,,
2026-03-17 19:45:46,4.662,SEARCH,0,,0,6.0000,
2026-03-17 19:45:46,4.689,SEARCH,0,,0,,
2026-03-17 19:45:46,4.721,SEARCH,0,,0,,
2026-03-17 19:45:46,4.788,SEARCH,0,,0,,
2026-03-17 19:45:46,4.817,SEARCH,0,,0,,
2026-03-17 19:45:46,4.849,SEARCH,0,,0,,
2026-03-17 19:45:46,4.879,SEARCH,0,,0,,
2026-03-17 19:45:46,4.913,SEARCH,0,,0,,
2026-03-17 19:45:46,4.944,SEARCH,0,,0,,
2026-03-17 19:45:46,4.977,SEARCH,0,,0,,
2026-03-17 19:45:46,4.985,SEARCH,0,,0,,
2026-03-17 19:45:46,5.025,SEARCH,0,,0,6.0000,
2026-03-17 19:45:46,5.058,SEARCH,0,,0,,
2026-03-17 19:45:46,5.089,SEARCH,0,,0,,
2026-03-17 19:45:46,5.120,SEARCH,0,,0,,
2026-03-17 19:45:46,5.185,SEARCH,0,,0,,
2026-03-17 19:45:46,5.217,SEARCH,0,,0,,
2026-03-17 19:45:46,5.250,SEARCH,0,,0,,
2026-03-17 19:45:46,5.282,SEARCH,0,,0,,
2026-03-17 19:45:46,5.313,SEARCH,0,,0,,
2026-03-17 19:45:46,5.346,SEARCH,0,,0,,
2026-03-17 19:45:46,5.376,SEARCH,0,,0,,
2026-03-17 19:45:46,5.408,SEARCH,0,,0,6.0000,
2026-03-17 19:45:46,5.442,SEARCH,0,,0,,
2026-03-17 19:45:46,5.477,SEARCH,0,,0,,
2026-03-17 19:45:46,5.508,SEARCH,0,,0,,
2026-03-17 19:45:46,5.539,SEARCH,0,,0,,
2026-03-17 19:45:46,5.572,SEARCH,0,,0,,
2026-03-17 19:45:46,5.616,SEARCH,0,,0,,
