timestamp,elapsed_s,state,target_found,target_x_norm,detection_count,yaw_command_deg,event
2026-03-17 19:44:02,0.000,SEARCH,0,,0,,START_AUTONOMY
2026-03-17 19:44:03,39.877,SEARCH,0,,0,6.0000,
2026-03-17 19:44:03,39.906,SEARCH,0,,0,,
2026-03-17 19:44:03,39.920,SEARCH,0,,0,,
2026-03-17 19:44:03,39.952,SEARCH,0,,0,,
2026-03-17 19:44:03,39.981,SEARCH,0,,0,,
2026-03-17 19:44:03,40.014,SEARCH,0,,0,,
2026-03-17 19:44:03,40.046,SEARCH,0,,0,,
2026-03-17 19:44:03,40.079,SEARCH,0,,0,,
2026-03-17 19:44:03,40.108,SEARCH,0,,0,,
2026-03-17 19:44:03,40.142,SEARCH,0,,0,,
2026-03-17 19:44:03,40.192,SEARCH,0,,0,,
2026-03-17 19:44:03,40.226,SEARCH,0,,0,,
2026-03-17 19:44:03,40.258,SEARCH,0,,0,6.0000,
2026-03-17 19:44:03,40.286,SEARCH,0,,0,,
2026-03-17 19:44:03,40.319,SEARCH,0,,0,,
2026-03-17 19:44:03,40.355,SEARCH,0,,0,,
2026-03-17 19:44:03,40.385,SEARCH,0,,0,,
2026-03-17 19:44:03,40.415,SEARCH,0,,0,,
2026-03-17 19:44:03,40.446,SEARCH,0,,0,,
2026-03-17 19:44:03,40.479,SEARCH,0,,0,,
2026-03-17 19:44:03,40.510,SEARCH,0,,0,,
2026-03-17 19:44:03,40.541,SEARCH,0,,0,,
2026-03-17 19:44:03,40.575,SEARCH,0,,0,,
2026-03-17 19:44:03,40.606,SEARCH,0,,0,,
2026-03-17 19:44:03,40.671,SEARCH,0,,0,6.0000,
2026-03-17 19:44:03,40.705,SEARCH,0,,0,,
2026-03-17 19:44:03,40.726,SEARCH,0,,0,,
2026-03-17 19:44:04,40.742,SEARCH,0,,0,,
2026-03-17 19:44:04,40.784,SEARCH,0,,0,,
2026-03-17 19:44:04,40.816,SEARCH,0,,0,,
2026-03-17 19:44:04,40.848,SEARCH,0,,0,,
2026-03-17 19:44:04,40.878,SEARCH,0,,0,,
2026-03-17 19:44:04,40.910,SEARCH,0,,0,,
2026-03-17 19:44:04,40.941,SEARCH,0,,0,,
2026-03-17 19:44:04,40.972,SEARCH,0,,0,,
2026-03-17 19:44:04,41.007,SEARCH,0,,0,,
2026-03-17 19:44:04,41.070,SEARCH,0,,0,6.0000,
2026-03-17 19:44:04,41.103,SEARCH,0,,0,,
2026-03-17 19:44:04,41.133,SEARCH,0,,0,,
2026-03-17 19:44:04,41.170,SEARCH,0,,0,,
2026-03-17 19:44:04,41.202,SEARCH,0,,0,,
2026-03-17 19:44:04,41.232,SEARCH,0,,0,,
2026-03-17 19:44:04,41.262,SEARCH,0,,0,,
2026-03-17 19:44:04,41.296,SEARCH,0,,0,,
2026-03-17 19:44:04,41.314,SEARCH,0,,0,,
2026-03-17 19:44:04,41.343,SEARCH,0,,0,,
2026-03-17 19:44:04,41.379,SEARCH,0,,0,,
2026-03-17 19:44:04,41.407,SEARCH,0,,0,,
2026-03-17 19:44:04,41.472,SEARCH,0,,0,6.0000,
2026-03-17 19:44:04,41.503,SEARCH,0,,0,,
2026-03-17 19:44:04,41.537,SEARCH,0,,0,,
