timestamp,elapsed_s,state,target_found,target_x_norm,detection_count,yaw_command_deg,event
2026-03-10 17:46:04,0.000,SEARCH,0,,0,,START_AUTONOMY
2026-03-10 17:46:04,23.035,SEARCH,0,,0,6.0000,
2026-03-10 17:46:04,23.117,SEARCH,0,,0,,
2026-03-10 17:46:04,23.127,SEARCH,0,,0,,
2026-03-10 17:46:05,23.144,SEARCH,0,,0,,
2026-03-10 17:46:05,23.157,SEARCH,0,,0,,
2026-03-10 17:46:05,23.222,SEARCH,0,,0,,
2026-03-10 17:46:05,23.237,SEARCH,0,,0,,
2026-03-10 17:46:05,23.269,SEARCH,0,,0,,
2026-03-10 17:46:05,23.279,SEARCH,0,,0,,
2026-03-10 17:46:05,23.321,SEARCH,0,,0,,
2026-03-10 17:46:05,23.364,SEARCH,0,,0,,
2026-03-10 17:46:05,23.384,SEARCH,0,,0,,
2026-03-10 17:46:05,23.414,SEARCH,0,,0,6.0000,
2026-03-10 17:46:05,23.461,SEARCH,0,,0,,
2026-03-10 17:46:05,23.509,SEARCH,0,,0,,
2026-03-10 17:46:05,23.535,SEARCH,0,,0,,
2026-03-10 17:46:05,23.560,SEARCH,0,,0,,
2026-03-10 17:46:05,23.608,SEARCH,0,,0,,
2026-03-10 17:46:05,23.626,SEARCH,0,,0,,
2026-03-10 17:46:05,23.669,SEARCH,0,,0,,
2026-03-10 17:46:05,23.677,SEARCH,0,,0,,
2026-03-10 17:46:05,23.722,SEARCH,0,,0,,
2026-03-10 17:46:05,23.765,SEARCH,0,,0,6.0000,
2026-03-10 17:46:05,23.771,SEARCH,0,,0,,
2026-03-10 17:46:05,23.815,SEARCH,0,,0,,
2026-03-10 17:46:05,23.860,SEARCH,0,,0,,
2026-03-10 17:46:05,23.908,SEARCH,0,,0,,
2026-03-10 17:46:05,23.920,SEARCH,0,,0,,
2026-03-10 17:46:05,23.960,SEARCH,0,,0,,
2026-03-10 17:46:05,24.004,SEARCH,0,,0,,
2026-03-10 17:46:05,24.024,SEARCH,0,,0,,
2026-03-10 17:46:05,24.059,SEARCH,0,,0,,
2026-03-10 17:46:05,24.068,SEARCH,0,,0,,
2026-03-10 17:46:05,24.118,SEARCH,0,,0,6.0000,
2026-03-10 17:46:06,24.168,SEARCH,0,,0,,
2026-03-10 17:46:06,24.177,SEARCH,0,,0,,
2026-03-10 17:46:06,24.217,SEARCH,0,,0,,
2026-03-10 17:46:06,24.262,SEARCH,0,,0,,
2026-03-10 17:46:06,24.310,SEARCH,0,,0,,
2026-03-10 17:46:06,24.327,SEARCH,0,,0,,
2026-03-10 17:46:06,24.357,SEARCH,0,,0,,
2026-03-10 17:46:06,24.405,SEARCH,0,,0,,
2026-03-10 17:46:06,24.435,SEARCH,0,,0,,
2026-03-10 17:46:06,24.454,SEARCH,0,,0,,
2026-03-10 17:46:06,24.505,SEARCH,0,,0,6.0000,
2026-03-10 17:46:06,24.516,SEARCH,0,,0,,
2026-03-10 17:46:06,24.564,SEARCH,0,,0,,
2026-03-10 17:46:06,24.580,SEARCH,0,,0,,
2026-03-10 17:46:06,24.614,SEARCH,0,,0,,
2026-03-10 17:46:06,24.662,SEARCH,0,,0,,
2026-03-10 17:46:06,24.711,SEARCH,0,,0,,
2026-03-10 17:46:06,24.733,SEARCH,0,,0,,
2026-03-10 17:46:06,24.759,SEARCH,0,,0,,
2026-03-10 17:46:06,24.806,SEARCH,0,,0,,
2026-03-10 17:46:06,24.824,SEARCH,0,,0,,
2026-03-10 17:46:06,24.853,SEARCH,0,,0,,
2026-03-10 17:46:06,24.902,SEARCH,0,,0,6.0000,
2026-03-10 17:46:06,24.910,SEARCH,0,,0,,
2026-03-10 17:46:06,24.968,SEARCH,0,,0,,
2026-03-10 17:46:06,24.977,SEARCH,0,,0,,
2026-03-10 17:46:06,25.015,SEARCH,0,,0,,
2026-03-10 17:46:06,25.061,SEARCH,0,,0,,
2026-03-10 17:46:06,25.110,SEARCH,0,,0,,
2026-03-10 17:46:06,25.128,SEARCH,0,,0,,
2026-03-10 17:46:07,25.160,SEARCH,0,,0,,
2026-03-10 17:46:07,25.206,SEARCH,0,,0,,
2026-03-10 17:46:07,25.214,SEARCH,0,,0,,
2026-03-10 17:46:07,25.252,SEARCH,0,,0,,
2026-03-10 17:46:07,25.301,SEARCH,0,,0,6.0000,
2026-03-10 17:46:07,25.315,SEARCH,0,,0,,
2026-03-10 17:46:07,25.351,SEARCH,0,,0,,
2026-03-10 17:46:07,25.416,SEARCH,0,,0,,
2026-03-10 17:46:07,25.425,SEARCH,0,,0,,
2026-03-10 17:46:07,25.465,SEARCH,0,,0,,
2026-03-10 17:46:07,25.507,SEARCH,0,,0,,
2026-03-10 17:46:07,25.515,SEARCH,0,,0,,
2026-03-10 17:46:07,25.559,SEARCH,0,,0,,
2026-03-10 17:46:07,25.605,SEARCH,0,,0,,
2026-03-10 17:46:07,25.626,SEARCH,0,,0,,
